Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Cote d'Ivoire,CIV,Arable land (% of land area),AG.LND.ARBL.ZS,,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.283018868,5.34591195,5.34591195,5.34591195,5.34591195,5.34591195,5.377358491,5.471698113,5.581761006,5.70754717,5.786163522,5.911949686,6.006289308,6.053459119,6.147798742,6.194968553,6.257861635,6.396226415,7.235849057,7.48427673,7.48427673,7.547169811,7.610062893,7.610062893,7.641509434,7.704402516,8.176100629,9.125786164,9.433962264,9.433962264,9.433962264,9.119496855,9.119496855,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,8.805031447,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,9.119496855,,
Cameroon,CMR,Arable land (% of land area),AG.LND.ARBL.ZS,,10.57730956,10.68308265,10.78885575,10.89462884,11.00040194,11.10617503,11.21194813,11.31772122,11.42349432,11.42349432,11.52926742,11.52926742,11.52926742,11.63504051,11.74081361,11.8465867,11.98620719,11.92908972,12.47699435,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.50237989,12.54468913,12.54468913,12.56584375,12.56584375,12.56584375,12.58699837,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.60815299,12.61449938,12.61449938,12.61449938,12.61449938,12.61449938,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,13.11586385,,
"Congo, Dem. Rep.",COD,Arable land (% of land area),AG.LND.ARBL.ZS,,2.823051984,2.823051984,2.823051984,2.814229946,2.805407909,2.805407909,2.809818928,2.823051984,2.831874021,2.840696059,2.853929115,2.867162171,2.875984209,2.889217265,2.887011755,2.90686134,2.915683377,2.920094396,2.911272358,2.920094396,2.933327452,2.928916433,2.933327452,2.942149489,2.955382546,2.964204583,2.955382546,2.955382546,2.955382546,2.942149489,2.946560508,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.955382546,2.977437639,2.995081714,2.999492733,3.087713107,3.131823295,3.131823295,3.131823295,3.131823295,3.131823295,,
"Congo, Rep.",COG,Arable land (% of land area),AG.LND.ARBL.ZS,,1.522693997,1.522693997,1.522693997,1.516837482,1.516837482,1.516837482,1.516837482,1.516837482,1.519765739,1.522693997,1.522693997,1.522693997,1.534407028,1.540263543,1.543191801,1.554904832,1.546120059,1.414348463,1.420204978,1.428989751,1.437774524,1.510980966,1.522693997,1.528550512,1.546120059,1.537335286,1.458272328,1.464128843,1.469985359,1.402635432,1.408491947,1.40556369,1.420204978,1.385065886,1.390922401,1.396778917,1.434846266,1.437774524,1.449487555,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.434846266,1.464128843,1.49341142,1.551976574,1.551976574,1.610541728,1.610541728,1.610541728,1.610541728,,
Colombia,COL,Arable land (% of land area),AG.LND.ARBL.ZS,,3.183415953,3.183415953,3.199639477,3.199639477,3.208652546,3.217665615,3.217665615,3.217665615,3.219468229,3.219468229,3.220369536,3.233889139,3.24831005,3.261829653,3.276250563,3.289770167,3.304191077,3.31771068,3.332131591,3.345651194,3.360072105,3.373591708,3.388012618,3.401532222,3.415953132,3.429472735,3.446597566,3.279855791,3.129337539,2.978819288,2.738170347,2.767012168,2.634520054,2.552501127,2.162235241,2.192879676,2.288418206,2.299233889,2.285714286,2.53988283,2.193780982,1.992789545,2.04055881,2.017124831,1.826047769,1.71662909,1.800811176,1.649391618,1.599819739,1.589004056,1.429472735,1.42226228,1.515998197,1.557638532,1.521946801,1.521946801,,
Comoros,COM,Arable land (% of land area),AG.LND.ARBL.ZS,,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,34.92745721,,
Cabo Verde,CPV,Arable land (% of land area),AG.LND.ARBL.ZS,,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.429280397,9.925558313,9.925558313,10.17369727,10.17369727,10.17369727,10.17369727,10.17369727,10.42183623,10.42183623,10.91811414,10.91811414,10.91811414,10.91811414,11.41439206,11.66253102,11.66253102,11.91066998,11.91066998,11.91066998,11.91066998,12.40694789,12.40694789,12.40694789,12.40694789,13.64764268,13.64764268,12.40694789,12.40694789,12.40694789,,
Costa Rica,CRI,Arable land (% of land area),AG.LND.ARBL.ZS,,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.581668625,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.542499021,5.581668625,5.581668625,5.581668625,5.483744614,5.09204857,5.09204857,5.09204857,4.896200548,4.504504505,4.504504505,4.308656483,4.112808461,4.112808461,4.112808461,4.308656483,4.112808461,4.112808461,3.916960439,4.112808461,4.112808461,4.112808461,4.112808461,3.916960439,3.916960439,4.308656483,4.406580494,4.543674109,4.543674109,4.543674109,4.545632709,4.915785351,4.847238543,,
Caribbean small states,CSS,Arable land (% of land area),AG.LND.ARBL.ZS,,1.731719368,1.734189723,1.739130435,1.744071146,1.70701581,1.716897233,1.7243083,1.7243083,1.7243083,1.711956522,1.726778656,1.714426877,1.746541502,1.749752965,1.743468168,1.815083716,1.891638267,1.960784314,2.009433496,2.009386192,1.99901198,1.958750154,1.92095838,1.925404471,1.919970359,1.927380511,1.943929851,1.946399901,1.963690256,1.9609732,1.990366802,2.019760405,2.125972583,2.085957762,2.077312585,2.069655428,2.047424972,2.035321724,2.032851673,1.956280104,1.948869952,1.916759294,1.9414598,1.919229344,1.813437076,1.813708781,1.799160183,1.789551686,1.835247623,1.831542547,1.835247623,1.82536742,1.8438928,1.855008028,1.852537977,1.850067926,,
Cuba,CUB,Arable land (% of land area),AG.LND.ARBL.ZS,,13.5009311,14.01303538,14.82309125,16.40595903,15.08379888,14.44134078,15.76350093,18.12849162,18.09124767,21.50837989,21.20111732,24.30167598,25.92178771,24.54376164,26.72253259,28.18435754,28.22160149,28.26815642,27.73743017,27.74674115,27.93296089,28.39851024,28.86405959,28.9292365,29.4972067,30.26070764,31.00558659,31.47113594,31.66666667,31.5735568,31.98324022,33.2867784,33.79888268,34.32029795,34.30167598,32.44878957,33.78026071,33.27746741,33.61266294,32.62569832,34.81378026,35.69884388,35.26315789,34.8275538,34.49830891,34.14450813,33.56820744,32.96317266,32.37504697,31.79255919,31.07904524,29.44978147,30.28593266,29.68659873,28.97231255,28.73870316,,
Curacao,CUW,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cayman Islands,CYM,Arable land (% of land area),AG.LND.ARBL.ZS,,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,0.833333346,,
Cyprus,CYP,Arable land (% of land area),AG.LND.ARBL.ZS,,35.60606061,35.38961039,35.17316017,34.95670996,34.84848485,34.63203463,34.41558442,34.1991342,33.98268398,33.87445887,33.65800866,33.44155844,33.22510823,22.94372294,12.59740276,12.33766234,12.12121212,11.9047619,11.68831169,11.60173127,11.94805211,12.44588745,12.55411255,12.44588745,11.12554146,11.16883084,11.19047636,11.19047636,11.29870146,11.42857126,11.49350616,11.64502148,11.76406893,10.75757592,10.72510806,10.71428571,10.61688295,10.83333317,10.94155828,10.64935081,10.60606061,10.82251082,12.12121212,12.22943723,13.31168831,12.44588745,11.88311721,8.917749083,9.40476207,8.939393774,9.090909091,9.285714616,8.628788242,8.677489211,10.73701289,9.159090612,,
Czech Republic,CZE,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.12152194,42.92739744,42.72033131,42.15089944,42.06030801,42.20266598,42.13795781,41.96971658,41.87912515,41.78853371,41.71088391,41.62567952,41.53507637,41.44983819,41.3592233,41.26860841,41.16504854,41.0538581,40.96323149,40.87789719,32.38798239,32.23258223,32.28856366,32.2973323,,
Germany,DEU,Arable land (% of land area),AG.LND.ARBL.ZS,,35.00128892,34.90103973,34.84375448,34.83229743,34.80938332,34.81511185,34.51150001,34.46280755,34.37401541,34.23366654,34.27090196,34.3826082,34.34250852,34.4284364,34.48858591,34.62034199,34.57451379,34.61747773,34.53441412,34.45707903,34.3826082,34.29954458,34.27663048,34.23366654,34.24798786,34.25658064,34.2136167,34.22220949,34.22507375,34.28808753,33.10801134,32.84449918,33.44408799,33.81455702,33.9014609,33.90243204,33.89772239,34.03529884,33.87586681,33.82719587,33.85783892,33.79865849,33.90671139,34.11417266,34.13235463,34.02729984,34.06372788,34.22539655,34.26465104,33.98456551,34.06873996,33.95306134,34.04035772,34.02407567,33.96501317,33.67013968,,
Djibouti,DJI,Arable land (% of land area),AG.LND.ARBL.ZS,,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.043140638,0.056082828,0.064710958,0.051768768,0.056082828,0.069025023,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,0.086281277,,
Dominica,DMA,Arable land (% of land area),AG.LND.ARBL.ZS,,9.333333333,10.66666667,10.66666667,10.66666667,10.66666667,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,9.333333333,8,8,8,8,8,8,6.666666667,6.666666667,6.666666667,5.333333333,5.333333333,5.333333333,5.333333333,4,4,4,4,5.333333333,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,6.666666667,8,8,8,8,8,8,8,8,,
Denmark,DNK,Arable land (% of land area),AG.LND.ARBL.ZS,,66.24970498,65.44725041,64.76280387,64.33797498,63.55912202,63.39391079,63.37030918,63.58272363,63.20509795,62.80387066,62.47344819,62.56785461,62.61505782,62.33183857,62.54425301,62.70946424,62.23743215,62.37904177,62.34072676,62.26993865,62.22274658,62.05757433,61.184521,61.63284568,61.37328929,61.20811704,60.81623024,60.39160179,60.03774475,60.41519226,60.10851616,59.83973604,59.69832666,55.73886401,54.65472543,54.72543012,55.73886401,55.76243224,54.06551968,53.75913269,54.01838322,53.64129154,53.40560924,53.47631393,54.96111242,55.31463587,54.34833844,56.61088852,57.29436719,57.05868489,58.89700683,57.58513932,57.33746363,57.91855204,56.0371517,56.56108597,,
Dominican Republic,DOM,Arable land (% of land area),AG.LND.ARBL.ZS,,14.90374664,15.11074312,15.3177396,15.52473608,15.73173256,15.93872904,16.14572552,16.14572552,16.87021321,16.97371145,17.09790934,17.59470089,17.90519561,18.31918857,18.94017802,19.87166218,20.49265162,21.01014283,21.52763403,22.14862347,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,22.25212171,20.51335127,20.51335127,20.59614987,18.6296833,18.6296833,18.6296833,18.6296833,18.6296833,19.25067274,19.35417098,17.80169737,18.00869385,17.59470089,18.588284,18.588284,18.588284,16.97371145,16.97371145,16.97371145,16.97371145,16.97371145,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,16.55971848,,
Algeria,DZA,Arable land (% of land area),AG.LND.ARBL.ZS,,2.717341104,2.645124993,2.603138882,2.574588326,2.604398465,2.611955965,2.645544854,2.621192909,2.616994298,2.623292215,2.678713881,2.733295826,2.734135548,2.747571103,2.873949298,2.977654992,2.898721103,2.89368277,2.874369159,2.886545131,2.890743742,2.889064298,2.767724437,2.903339575,2.90124027,2.925172353,2.967998186,2.981433742,2.993189853,2.97303652,3.048191658,3.174989713,3.162813741,3.139301519,3.156935686,3.157775408,3.211937491,3.216555963,3.221594297,3.216975824,3.183806797,3.168691797,3.150511893,3.146019297,3.153576797,3.136362491,3.13594263,3.144339852,3.146019297,3.149798047,3.149798047,3.151687422,3.147362934,3.136110534,3.13304563,3.108735712,,
East Asia & Pacific,EAP,Arable land (% of land area),AG.LND.ARBL.ZS,,9.95925186,9.960960111,9.961896791,9.97264163,9.966885939,9.952872761,9.931059768,9.911574038,9.886062662,9.878941501,9.80619616,9.832328433,9.830956993,9.920103636,9.855243028,9.897775621,9.953343976,9.961497291,9.988116261,9.990095735,10.05266601,10.38559148,10.74684669,11.1731947,11.67729961,11.76554087,11.84149282,11.89929491,11.96561633,12.02540856,11.96117612,11.82489954,11.71704217,11.59892701,11.53310616,11.53779658,11.56351013,11.58776724,11.62334935,11.6240494,11.47840109,11.35522408,11.31312491,11.45961907,11.39356949,11.10589186,11.14323985,11.20340192,11.26298873,11.24097304,11.19768715,11.21861699,11.21805051,11.255899,12.10004712,12.09826908,,
Early-demographic dividend,EAR,Arable land (% of land area),AG.LND.ARBL.ZS,,11.61876645,11.67280079,11.74952892,11.80015598,11.87566263,11.92792905,11.99372816,12.04123724,12.09665378,12.09085176,12.05679502,12.14760229,12.21884555,12.20532853,12.21054375,12.22020595,12.22534905,12.27292276,12.33137734,12.27687652,12.27763512,12.380926,12.2999414,12.42810497,12.51401214,12.51523363,12.64976114,12.6329464,12.70060714,12.70190899,12.71606534,12.51923644,12.49851225,12.48649691,12.52003171,12.53052578,12.59397906,12.63851747,12.67279629,12.64823812,12.66428738,12.66681224,12.78892433,12.93117341,12.93851794,12.94100371,13.00237336,12.917515,12.92534257,13.01844882,13.0200772,13.068193,13.06676271,13.04690773,13.02656526,13.03422111,,
East Asia & Pacific,EAS,Arable land (% of land area),AG.LND.ARBL.ZS,,8.209495045,8.285890207,8.323014728,8.42772455,8.48990419,8.58882109,8.639740679,8.627840932,8.60909836,8.609613478,8.537294999,8.529635975,8.508535957,8.642333034,8.599459059,8.617796975,8.612513262,8.674634524,8.746883322,8.749317773,8.744636768,9.098377645,9.270917703,9.64054708,9.969956943,10.01502044,10.07075006,10.10532795,10.17628703,10.22581166,10.07897785,10.03739071,9.921739317,9.874099349,9.526949413,9.37018374,9.53122157,9.71610198,9.797932276,9.867221765,9.87219547,9.665696951,9.602695771,9.725999893,9.750007748,9.490184186,9.367498379,9.399000277,9.503896519,9.364038011,9.542246239,9.535272139,9.498264213,9.553501804,10.06929774,10.0570086,,
Europe & Central Asia,ECA,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.50901771,11.40617937,11.35647136,11.31583411,11.18267825,11.21469537,11.10037066,11.03315461,10.90458581,10.8318547,10.7637928,10.69009665,10.66172558,10.63317582,10.66111209,10.60980117,10.5836234,10.58628301,10.48705497,10.50881796,10.50186916,10.62988312,10.67938728,10.67957776,10.66191453,,
Europe & Central Asia,ECS,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.38016267,13.38343594,13.31028575,13.22543598,13.12410124,13.11264782,13.00354385,12.92384752,12.80500299,12.64763671,12.56392757,12.46448605,12.45826155,12.41769355,12.42580219,12.3358293,12.33634959,12.32788516,12.19088459,12.20881335,12.22419328,12.27465121,12.30833671,12.26882886,12.42858565,,
Ecuador,ECU,Arable land (% of land area),AG.LND.ARBL.ZS,,6.158792082,6.158792082,6.176853056,6.176853056,6.19491403,6.19491403,6.212975004,6.19491403,6.212975004,6.231035977,6.249096951,6.267157925,6.285218899,6.332177431,6.212975004,6.068487213,5.96012137,5.815633579,5.707267736,5.570004335,5.779511631,5.606126282,5.63502384,5.689206762,5.743389684,5.797572605,5.837306748,5.869816501,5.71810432,5.79396041,5.938448201,5.898714059,5.667533593,5.855367721,5.685594567,5.804796995,5.812021384,6.45031406,6.482525366,6.506683846,6.039619907,5.475922049,5.230310839,5.141729747,5.218231599,4.964567563,4.811563859,4.976646803,4.829280176,4.776936803,4.653325621,4.621919892,4.807537446,4.097680835,4.297793624,3.929779353,,
"Egypt, Arab Rep.",EGY,Arable land (% of land area),AG.LND.ARBL.ZS,,2.510422422,2.444120749,2.424029333,2.433070471,2.593801798,2.695263449,2.706313727,2.699281732,2.737455422,2.737455422,2.74750113,2.737455422,2.735446281,2.719373148,2.703300015,2.607865789,2.510422422,2.405947059,2.314531117,2.296448842,2.317544829,2.291667075,2.275091657,2.285659762,2.315535687,2.328595108,2.298457984,2.320558541,2.30649455,2.294439701,2.277361997,2.627233944,2.860013059,2.859008489,2.829875936,2.722848924,2.791621801,2.806389188,3.007684967,2.813802803,2.874077051,2.94941986,2.919282736,2.978552413,2.574714953,2.616906927,2.575719524,2.654076046,2.897182179,2.8861319,2.820834798,2.841930785,2.720347552,2.652257714,2.878678063,2.79950778,,
Euro area,EMU,Arable land (% of land area),AG.LND.ARBL.ZS,,30.50022257,30.45516723,30.39227218,30.04464867,29.89442248,29.48158057,29.34301241,29.0885698,29.08707621,28.71356446,27.76578309,27.64339504,27.44566579,27.43824905,27.36899914,27.24093356,27.24405266,27.34478327,27.31413195,27.29861861,27.30366953,27.31263201,27.12031766,27.20041175,27.16759057,27.19713384,27.25846092,27.07763297,27.05323508,27.00315277,26.76203506,26.95812627,26.98488254,26.76657627,26.22704469,26.37785314,26.25403873,26.08952353,26.02546599,25.9652575,25.20598301,25.09785924,24.92028704,25.04130676,25.03172148,24.73441693,24.49835443,24.64118415,24.50273037,24.49632871,24.34666365,24.59092796,24.34294428,24.25129579,23.96489659,23.85424518,,
Eritrea,ERI,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.930693069,4.326732673,4.336633663,3.653465347,3.871287129,4.930693069,4.930693069,5.544554455,5.564356436,5.564356436,5.910891089,5.920792079,6.138613861,6.633663366,6.633663366,6.633663366,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,6.831683168,,
Spain,ESP,Arable land (% of land area),AG.LND.ARBL.ZS,,32.50630277,32.60634679,32.42426668,31.85201489,31.94605626,31.03165393,31.4938573,31.39781504,32.17815839,31.39381328,32.69238465,32.59033975,32.12213374,31.85192596,31.66543242,31.34095322,31.28878568,31.30943087,31.18468991,31.14901796,31.1716654,31.16365675,31.21959033,31.33709755,31.16290245,31.16490469,31.2029473,31.1889316,31.05878584,30.70438892,30.55021624,30.43608842,29.99759731,29.64520263,28.12149608,28.93240429,28.60203428,27.39868653,26.95619093,26.85370741,26.20556848,25.86766592,26.07519881,26.09279218,25.87308902,25.49200369,25.21688606,25.03608661,25.06116392,25.05549889,24.86396735,25.12944563,24.35177226,24.54569081,24.57309925,24.69589497,,
Estonia,EST,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.30337344,25.14744043,22.38735551,20.6180703,20.85397499,20.94833687,20.9247464,20.26421326,19.88676575,15.97074782,14.47511148,12.85680585,12.2505305,13.96083953,13.18943089,14.13776805,14.10238235,14.06935656,15.2158528,14.91861346,14.63788629,14.67678859,15.04485852,15.52795031,16.0110421,,
Ethiopia,ETH,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9.932,9.94,9.927,9.9,9.95,10,10,9.908400391,9.853,10.928,12.364,12.823,13.396,14.038,13.606,13.948,14.565,15.1932002,15.346,15.119,15.119,15.119,15.119,,
European Union,EUU,Arable land (% of land area),AG.LND.ARBL.ZS,,31.82742329,31.75143641,31.61846446,31.40689827,31.20447034,30.92031895,30.78089841,30.59012716,30.51215211,30.23705392,29.61184568,29.48795948,29.3188913,29.29369207,29.17508864,29.09310903,29.08329173,29.14198533,29.069958,29.05668989,29.02740225,29.02372961,28.8925051,28.97606223,28.9773377,28.97973241,29.02932082,28.9011237,28.65711696,28.60017617,28.40510758,28.29741356,28.42073041,28.1907989,27.83405829,27.93743641,27.95618242,27.6758997,27.53795965,27.34062325,26.69743154,26.50317822,26.24679514,26.24705242,26.12357136,26.04799863,25.67337466,25.82668928,25.78731917,25.52269266,25.50453865,25.62383489,25.28989029,25.25327528,25.00430461,24.87872921,,
Fragile and conflict affected situations,FCS,Arable land (% of land area),AG.LND.ARBL.ZS,,4.358317867,4.381163228,4.406269734,4.430908417,4.435664618,4.410714053,4.430986387,4.425216569,4.461862711,4.481199399,4.491881359,4.505838081,4.470595409,4.507616047,4.481634888,4.524209445,4.520622577,4.549395492,4.563742962,4.571462524,4.591814098,4.61068414,4.603510405,4.64156239,4.655831884,4.66737224,4.67361027,4.678366768,4.661602062,4.691544607,4.731338283,4.732897684,4.881892858,4.855976985,4.86023183,4.99422076,5.010002366,5.022457458,5.026016055,5.002653089,5.052009289,5.128983299,5.211371805,5.187701081,5.366619704,5.352902445,5.440386953,5.400767178,5.432509487,5.490096271,5.604546192,5.621797388,5.633294532,5.664576963,5.67067636,5.669051299,,
Finland,FIN,Arable land (% of land area),AG.LND.ARBL.ZS,,8.748481405,8.795758553,8.849601103,8.89589316,8.93167865,8.974030344,9.00357826,9.012443277,8.573820546,8.448077584,8.380773995,8.085294826,7.988115492,8.028497004,8.049509337,8.082668185,7.940510515,7.912604149,7.877802948,7.777668341,7.72415362,7.632226768,7.588561352,7.517318202,7.468400305,7.418497317,7.482845632,7.375159731,7.422108248,7.449029523,7.550149221,7.499917602,7.471026947,7.550149221,7.037328868,6.9713382,6.978561665,7.115138222,7.147641412,7.183755533,7.200827502,7.239568264,7.26813109,7.290784173,7.342657343,7.433165631,7.421158049,7.433695616,7.43106301,7.419546064,7.405640199,7.40103359,7.31876698,7.340814271,7.37817133,7.390345826,,
Fiji,FJI,Arable land (% of land area),AG.LND.ARBL.ZS,,4.871373837,4.871373837,4.707170224,4.707170224,4.433497537,4.433497537,4.324028462,3.667214012,3.667214012,3.667214012,3.667214012,3.831417625,3.831417625,3.831417625,4.105090312,4.378762999,4.652435687,4.926108374,4.926108374,4.926108374,5.199781062,5.473453749,5.747126437,6.020799124,6.568144499,6.568144499,7.115489874,7.662835249,8.210180624,8.757525999,9.359605911,9.852216749,9.852216749,9.852216749,9.852216749,9.852216749,9.852216749,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.304871374,9.250136836,9.250136836,9.173508818,9.031198686,9.031198686,9.031198686,9.031198686,9.031198686,9.031198686,9.031198686,,
France,FRA,Arable land (% of land area),AG.LND.ARBL.ZS,,35.80572833,35.66693228,35.5299625,34.84146104,34.32645464,33.71830879,33.0115447,32.10389158,32.07832389,31.80803684,31.14875561,31.09579396,31.22180616,31.55418617,31.65463068,31.28572539,31.53044475,31.69115596,31.77881662,31.90848135,32.0070996,32.23538258,32.26825533,32.52393226,32.73212633,32.86909612,33.17773471,32.53123732,32.34295023,32.4797381,32.56465937,32.59314837,32.93447779,33.0484338,33.1888742,33.24713273,33.36602179,33.45350054,33.51760169,33.51991748,33.50439426,33.55114582,33.50229352,33.54475391,33.56289824,33.49240401,33.39597426,33.36401412,33.34118545,33.42245552,33.37442614,33.38775594,33.43158699,33.48162816,33.74753584,33.52330476,,
Faroe Islands,FRO,Arable land (% of land area),AG.LND.ARBL.ZS,,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,2.148997041,,
"Micronesia, Fed. Sts.",FSM,Arable land (% of land area),AG.LND.ARBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,3.571428571,2.857142857,2.857142857,2.857142857,2.857142857,2.857142857,2.857142857,2.857142857,2.857142857,,
Gabon,GAB,Arable land (% of land area),AG.LND.ARBL.ZS,,0.349283968,0.388093298,0.426902627,0.465711957,0.504521287,0.543330617,0.582139946,0.620949276,0.659758606,0.698567936,0.737377265,0.776186595,0.814995925,0.853805255,0.90037645,1.001280708,1.059494703,1.113827764,1.117708697,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.125470563,1.144875228,1.144875228,1.144875228,1.144875228,1.144875228,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,1.261303217,,
